tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS
-132.6368,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,559.8724
-132.4844,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,560.832
-132.33200000000002,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,561.7917
-132.1796,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,561.8643
-132.0272,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,561.7012
-131.8748,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,561.538
-131.7224,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,561.4545
-131.57,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,561.4478
-131.4176,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,561.4411
-131.2652,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,561.5311
-131.2652,,,,,,,,,,,,,Tangahoe Fm,cheal-b1,,,,,,,
-131.1128,12.25,,,,,,,,,,,,Tangahoe Fm,cheal-b1,,,,,,29.0506,561.9482
-130.9604,12.25,,,,,,,,,,,,Tangahoe Fm,cheal-b1,,,,,,29.0506,562.3652
-130.808,12.25,,,,,,,,,,,,Tangahoe Fm,cheal-b1,,,,,,29.0506,562.7822
